id,name,address,roadAddress,displayCode,displayName,city_id,city_name,point_x,point_y,routeType_id,routeType_name,transfers,,,자치구_코드_명,면적(km²),지하철역_수,지하철역_밀도(개/km²)
1315,망우,서울특별시 중랑구 상봉동 172,서울특별시 중랑구 망우로 55길 11-10,K121,망우역,1000,서울,127.0923538,37.5993046,104,경의중앙선,1811,,,,,,
1807,회기,서울특별시 동대문구 휘경동 317-101,서울특별시 동대문구 회기로 196,K118,회기역,1000,서울,127.0581826,37.5897923,108,경춘선,"1,241,317",,,,,,
1316,중랑,서울특별시 중랑구 중화동 73-7,서울특별시 중랑구 중랑역로 9,K119,중랑역,1000,서울,127.0758326,37.5949042,104,경의중앙선,1808,,,,,,
721,면목,서울특별시 중랑구 면목동 282-6,서울특별시 중랑구 면목로 407,721,면목역,1000,서울,127.0875071,37.5887804,7,7호선,,,,,,,
719,중화,서울특별시 중랑구 중화동 50-3,서울특별시 중랑구 동일로 797,719,중화역,1000,서울,127.0793076,37.6025816,7,7호선,,,,,,,
418,성신여대입구,서울특별시 성북구 동선동4가 1,서울특별시 성북구 동소문로 102,418,성신여대입구역,1000,서울,127.0165388,37.592709,4,4호선,11331,,,,,,
405,진접,경기도 남양주시 진접읍 금곡리 1021-3,경기도 남양주시 진접읍 경복대로 244,405,진접역,1000,서울,127.2032481,37.719823,4,4호선,,,,,,,
11013,어룡,경기도 의정부시 용현동 564,경기도 의정부시 충의로 125,U123,어룡역,1000,서울,127.0852264,37.7426961,110,의정부경전철,,,,,,,
70111,남포,부산광역시 중구 남포동1가 11,부산광역시 중구 구덕로 12,111,남포역,7000,부산,129.0346813,35.0978916,71,1호선,,,,,,,
70226,감전,부산광역시 사상구 감전동 174,부산광역시 사상구 사상로 93-1,226,감전역,7000,부산,128.9915515,35.1552936,72,2호선,,,,,,,
70836,좌천,부산광역시 기장군 장안읍 좌천리 239-4,부산광역시 기장군 장안읍 해맞이로 2,K125,좌천역,7000,부산,129.2452811,35.311838,78,동해선,,,,,,,
70909,대사,부산광역시 강서구 강동동 110-2,부산광역시 강서구 낙동북로 82,109,대사역,7000,부산,128.9384006,35.2176726,79,부산김해경전철,,,,,,,
70905,덕두,부산광역시 강서구 대저2동 1858-3,부산광역시 강서구 경전철로 10,105,덕두역,7000,부산,128.9541456,35.1820005,79,부산김해경전철,,,,,,,
70239,호포,경상남도 양산시 동면 가산리 산91-5,경상남도 양산시 동면 양산대로 62,239,호포역,7000,부산,129.0175096,35.2808864,72,2호선,,,,,,,
70227,사상,부산광역시 사상구 괘법동 572-1,부산광역시 사상구 사상로 203,227,사상역,7000,부산,128.9845831,35.1625184,72,2호선,70901,,,,,,
40123,서부정류장,대구광역시 남구 대명동 1288,대구광역시 남구 월배로 501,123,서부정류장역,4000,대구,128.5574045,35.8374606,41,1호선,,,,,,,
40344,어린이회관,대구광역시 수성구 황금동 908,대구광역시 수성구 동대구로 166,336,어린이회관역,4000,대구,128.6244713,35.8451792,43,3호선,,,,,,,
40236,담티,대구광역시 수성구 만촌동 889,대구광역시 수성구 달구벌대로 2672,236,담티역,4000,대구,128.6539744,35.8547831,42,2호선,,,,,,,
40224,죽전,대구광역시 달서구 죽전동 338,대구광역시 달서구 달구벌대로 1560,224,죽전역,4000,대구,128.5388237,35.8507349,42,2호선,,,,,,,
40333,원대,대구광역시 서구 원대동3가 1317-2,대구광역시 서구 팔달로 224-2,325,원대역,4000,대구,128.5742707,35.8878672,43,3호선,,,,,,,
125,청량리,서울특별시 동대문구 전농동 620-69,서울특별시 동대문구 왕산로 205,124,청량리역,1000,서울,127.0452708,37.5802055,1,1호선,"19,118,061,509",,,,,,
1317,회기,서울특별시 동대문구 휘경동 317-101,서울특별시 동대문구 회기로 196,K118,회기역,1000,서울,127.0570622,37.5891955,104,경의중앙선,"1,241,807",,,,,,
647,봉화산,서울특별시 중랑구 신내동 643-1,서울특별시 중랑구 신내로 232,647,봉화산역,1000,서울,127.0913317,37.6173718,6,6호선,,,,,,,
641,월곡,서울특별시 성북구 하월곡동 35-1,서울특별시 성북구 월곡로 107,641,월곡역,1000,서울,127.0415747,37.6019902,6,6호선,,,,,,,
1813,갈매,경기도 구리시 갈매동 502-39,경기도 구리시 경춘북로 229,P123,갈매역,1000,서울,127.1148218,37.6341427,108,경춘선,,,,,,,
648,신내,서울특별시 중랑구 신내동 19,서울특별시 중랑구 용마산로136길 33,648,신내역,1000,서울,127.1045033,37.6123717,6,6호선,1812,,,,,,
1314,양원,서울특별시 중랑구 망우동 269-5,서울특별시 중랑구 송림길 147,K122,양원역,1000,서울,127.1080081,37.6066358,104,경의중앙선,,,,,,,
1806,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214,K117,청량리역,1000,서울,127.0487715,37.5811595,108,경춘선,"1,251,911,509",,,,,,
722,사가정,서울특별시 중랑구 면목동 495,서울특별시 중랑구 사가정로 393,722,사가정역,1000,서울,127.0885223,37.5809731,7,7호선,,,,,,,
419,한성대입구,서울특별시 성북구 삼선동1가 14,서울특별시 성북구 삼선교로 1,419,한성대입구역,1000,서울,127.0062053,37.5884819,4,4호선,,,,,,,
11331,성신여대입구,서울특별시 성북구 동선동1가 101-8,,S120,성신여대입구역,1000,서울,127.016544,37.592412,113,우이신설선,418,,,,,,
11014,송산,경기도 의정부시 용현동 558,경기도 의정부시 충의로 59,U124,송산역,1000,서울,127.0872089,37.7372812,110,의정부경전철,,,,,,,
70110,자갈치,부산광역시 중구 남포동6가 117-1,부산광역시 중구 구덕로 80,110,자갈치역,7000,부산,129.0257189,35.0971174,71,1호선,,,,,,,
70837,월내,부산광역시 기장군 장안읍 월내리 234-2,부산광역시 기장군 장안읍 해맞이로 351-31,K126,월내역,7000,부산,129.2768001,35.328176,78,동해선,,,,,,,
70910,불암,경상남도 김해시 불암동 193-24,경상남도 김해시 김해대로 2787,110,불암역,7000,부산,128.9278959,35.2221351,79,부산김해경전철,,,,,,,
70904,공항,부산광역시 강서구 대저2동 2353-1,부산광역시 강서구 공항진입로 165,104,공항역,7000,부산,128.9485712,35.1718986,79,부산김해경전철,,,,,,,
70240,증산,경상남도 양산시 물금읍 증산리 35-6,경상남도 양산시 물금읍 메기로 168,240,증산역,7000,부산,129.0102342,35.3082235,72,2호선,,,,,,,
70901,사상,부산광역시 사상구 괘법동 572-1,부산광역시 사상구 광장로 83,101,사상역,7000,부산,128.9859557,35.1623396,79,부산김해경전철,70227,,,,,,
40122,송현,대구광역시 달서구 송현동 950,대구광역시 달서구 월배로 412,122,송현역,4000,대구,128.5517487,35.8310651,41,1호선,,,,,,,
40345,황금,대구광역시 수성구 두산동 968,대구광역시 수성구 동대구로 100,337,황금역,4000,대구,128.6238977,35.8391014,43,3호선,,,,,,,
40237,연호,대구광역시 수성구 연호동 552,대구광역시 수성구 달구벌대로 2870,237,연호역,4000,대구,128.6713342,35.8467554,42,2호선,,,,,,,
40223,용산,대구광역시 달서구 용산동 215-9,대구광역시 달서구 달구벌대로 1476,223,용산역,4000,대구,128.5283585,35.8490579,42,2호선,,,,,,,
40332,팔달시장,대구광역시 북구 노원동3가 784-1,대구광역시 북구 팔달로 163-1,324,팔달시장역,4000,대구,128.5678441,35.8888598,43,3호선,,,,,,,
126,제기동,서울특별시 동대문구 제기동 65,서울특별시 동대문구 왕산로 93,125,제기동역,1000,서울,127.0346952,37.5781798,1,1호선,,,,,,,
191,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214,K117,청량리역,1000,서울,127.0481155,37.5803033,104,경의중앙선,"12,518,061,509",,,,,,
1509,청량리,서울특별시 동대문구 전농동 588-1,서울특별시 동대문구 왕산로 214,K209,청량리역,1000,서울,127.0479431,37.5806305,116,수인분당선,"1,251,911,806",,,,,,
640,고려대,서울특별시 성북구 종암동 29-18,서울특별시 성북구 종암로 1,640,고려대역,1000,서울,127.0359257,37.5904028,6,6호선,,,,,,,
1814,별내,경기도 남양주시 별내동 182-5,경기도 남양주시 경춘북로 375,P124,별내역,1000,서울,127.1274395,37.6422712,108,경춘선,,,,,,,
1313,구리,경기도 구리시 인창동 244-2,경기도 구리시 건원대로 34번길 32-29,K123,구리역,1000,서울,127.1434278,37.6032734,104,경의중앙선,,,,,,,
723,용마산,서울특별시 중랑구 면목동 1316-5,서울특별시 중랑구 용마산로 227,723,용마산역,1000,서울,127.0868462,37.573796,7,7호선,,,,,,,
420,혜화,서울특별시 종로구 명륜4가 96-5,서울특별시 종로구 대학로 120,420,혜화역,1000,서울,127.0018932,37.58217,4,4호선,,,,,,,
11330,정릉,서울특별시 성북구 정릉동 966-330,,S119,정릉역,1000,서울,127.0134944,37.6026666,113,우이신설선,,,,,,,
11332,보문,서울특별시 성북구 보문동2가 91-7,,S121,보문역,1000,서울,127.0195556,37.5850248,113,우이신설선,638,,,,,,
11015,탑석,경기도 의정부시 용현동 558,경기도 의정부시 충의로 20,U125,탑석역,1000,서울,127.0889136,37.7335065,110,의정부경전철,,,,,,,
70109,토성,부산광역시 서구 토성동3가 11-3,부산광역시 서구 구덕로 170,109,토성역,7000,부산,129.0198046,35.1007851,71,1호선,,,,,,,
70838,서생,울산광역시 울주군 서생면 화산리 1228-5,울산광역시 울주군 서생면 화산발리로 1,K127,서생역,7000,부산,129.2930931,35.346173,78,동해선,,,,,,,
70911,지내,경상남도 김해시 지내동 165-1,경상남도 김해시 김해대로 2718,111,지내역,7000,부산,128.9237603,35.2275047,79,부산김해경전철,,,,,,,
70903,서부산 유통지구,부산광역시 강서구 대저2동 3149,부산광역시 강서구 유통단지1로 57번길 7,103,서부산 유통지구역,7000,부산,128.9549248,35.1664073,79,부산김해경전철,,,,,,,
70241,부산대양산캠퍼스,경상남도 양산시 물금읍 범어리 2635,경상남도 양산시 물금읍 메기로 270,241,부산대양산캠퍼스역,7000,부산,129.013983,35.3168253,72,2호선,,,,,,,
70902,괘법 르네시떼,부산광역시 사상구 괘법동 572-17,부산광역시 사상구 광장로 9,102,괘법 르네시떼역,7000,부산,128.9777501,35.1632596,79,부산김해경전철,,,,,,,
40121,월촌,대구광역시 달서구 송현동 2041,대구광역시 달서구 월배로 311,121,월촌역,4000,대구,128.545462,35.8236869,41,1호선,,,,,,,
40346,수성못,대구광역시 수성구 지산동 1086,대구광역시 수성구 동대구로 14,338,수성못역,4000,대구,128.6232161,35.8313614,43,3호선,,,,,,,
40238,대공원,대구광역시 수성구 연호동 154-5,대구광역시 수성구 달구벌대로 2950,238,대공원역,4000,대구,128.6799778,35.8427314,42,2호선,,,,,,,
40222,이곡,대구광역시 달서구 이곡동 707-2,대구광역시 달서구 달구벌대로 1357,222,이곡역,4000,대구,128.5164495,35.8505766,42,2호선,,,,,,,
40331,만평,대구광역시 북구 노원동3가 252-3,대구광역시 북구 팔달로 105,323,만평역,4000,대구,128.561042,35.8898619,43,3호선,,,,,,,
127,신설동,서울특별시 동대문구 신설동 76-5,서울특별시 동대문구 왕산로 1,126,신설동역,1000,서울,127.0243812,37.5759889,1,1호선,"25,311,333",,,,,,
192,왕십리,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,K116,왕십리역,1000,서울,127.0385273,37.5615074,104,경의중앙선,"2,085,401,510",,,,,,
1510,왕십리,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,K210,왕십리역,1000,서울,127.0387123,37.5615059,116,수인분당선,"208,540,192",,,,,,
639,안암,서울특별시 성북구 안암동5가 146-1,서울특별시 성북구 고려대로 89,639,안암역,1000,서울,127.0291549,37.5863023,6,6호선,,,,,,,
1815,퇴계원,경기도 남양주시 퇴계원면 퇴계원리 218-142,경기도 남양주시 퇴계원면 경춘북로 545,P125,퇴계원역,1000,서울,127.1436414,37.648288,108,경춘선,,,,,,,
1312,도농,경기도 남양주시 도농동 56-1,경기도 남양주시 경춘로 433,K124,도농역,1000,서울,127.1611277,37.6087585,104,경의중앙선,,,,,,,
724,중곡,서울특별시 광진구 중곡동 273-2,서울특별시 광진구 능동로 417,724,중곡역,1000,서울,127.0840955,37.5655455,7,7호선,,,,,,,
421,동대문,서울특별시 종로구 종로6가 287-1,서울특별시 종로구 율곡로 308,421,동대문역,1000,서울,127.0091161,37.5711345,4,4호선,128,,,,,,
11329,북한산보국문,서울특별시 성북구 정릉동 286-19,,S118,북한산보국문역,1000,서울,127.0081539,37.6122156,113,우이신설선,,,,,,,
11333,신설동,서울특별시 동대문구 신설동 132-30,,S122,신설동역,1000,서울,127.0232133,37.576793,113,우이신설선,"127,253",,,,,,
638,보문,서울특별시 성북구 보문동1가 127-1,서울특별시 성북구 보문로 116,638,보문역,1000,서울,127.0199429,37.5855334,6,6호선,11332,,,,,,
70108,동대신,부산광역시 서구 동대신동2가 428-9,부산광역시 서구 구덕로 290,108,동대신역,7000,부산,129.0176102,35.1105415,71,1호선,,,,,,,
70839,남창,울산광역시 울주군 온양읍 남창리 42-36,울산광역시 울주군 온양읍 남창역길 40,K128,남창역,7000,부산,129.2822611,35.419713,78,동해선,,,,,,,
70912,김해대학,경상남도 김해시 안동 568-2,경상남도 김해시 김해대로 2641,112,김해대학역,7000,부산,128.9156133,35.2289956,79,부산김해경전철,,,,,,,
70242,남양산,경상남도 양산시 물금읍 범어리 2383,경상남도 양산시 동면 메기로 380,242,남양산역,7000,부산,129.0194424,35.3253907,72,2호선,,,,,,,
40120,상인,대구광역시 달서구 상인동 204-4,대구광역시 달서구 월배로 223,120,상인역,4000,대구,128.5378723,35.8189506,41,1호선,,,,,,,
40347,지산,대구광역시 수성구 지산동 1257-3,대구광역시 수성구 지범로 100,339,지산역,4000,대구,128.6319454,35.8251619,43,3호선,,,,,,,
40239,고산,대구광역시 수성구 시지동 250-1,대구광역시 수성구 달구벌대로 3080,239,고산역,4000,대구,128.6932913,35.8429299,42,2호선,,,,,,,
40221,성서산업단지,대구광역시 달서구 이곡동 653-4,대구광역시 달서구 달구벌대로 1280,221,성서산업단지역,4000,대구,128.5063504,35.8518236,42,2호선,,,,,,,
40330,공단,대구광역시 서구 비산동 1705-2,대구광역시 서구 팔달로 28,322,공단역,4000,대구,128.5536186,35.8919813,43,3호선,,,,,,,
199,동묘앞,서울특별시 종로구 숭인동 117,서울특별시 종로구 종로 359,127,동묘앞역,1000,서울,127.0165891,37.5732462,1,1호선,636,,,,,,
253,신설동,서울특별시 동대문구 신설동 76-5,서울특별시 동대문구 왕산로 1,211-4,신설동역,1000,서울,127.0252716,37.5746144,2,2호선,"12,711,333",,,,,,
193,응봉,서울특별시 성동구 응봉동 246,서울특별시 성동구 고산자로 123,K115,응봉역,1000,서울,127.034487,37.5499582,104,경의중앙선,,,,,,,
208,왕십리,서울특별시 성동구 행당동 192,서울특별시 성동구 왕십리로 300,208,왕십리역,1000,서울,127.0372542,37.5612277,2,2호선,"5,401,921,510",,,,,,
540,왕십리,서울특별시 성동구 행당동 192,서울특별시 성동구 왕십리로 300,540,왕십리역,1000,서울,127.0372342,37.5618447,5,5호선,"2,081,921,510",,,,,,
1511,서울숲,서울특별시 성동구 성수동1가 656-436,서울특별시 성동구 왕십리로 77,K211,서울숲역,1000,서울,127.04469,37.543654,116,수인분당선,,,,,,,
1816,사릉,경기도 남양주시 진건읍 사능리 605-3,경기도 남양주시 진건읍 진건우회로 63,P126,사릉역,1000,서울,127.176858,37.6511518,108,경춘선,,,,,,,
1311,양정,경기도 남양주시 이패동 387,경기도 남양주시 경강로 237,K125,양정역,1000,서울,127.1947468,37.603994,104,경의중앙선,,,,,,,
725,군자,서울특별시 광진구 능동 275-5,서울특별시 광진구 천호대로 550,725,군자역,1000,서울,127.0795404,37.5572264,7,7호선,544,,,,,,
422,동대문역사문화공원,서울특별시 중구 광희동2가 9,서울특별시 중구 장충단로 230,422,동대문역사문화공원역,1000,서울,127.0078233,37.5651518,4,4호선,"205,536",,,,,,
128,동대문,서울특별시 종로구 창신동 492-1,서울특별시 종로구 종로 302,128,동대문역,1000,서울,127.0106727,37.5716881,1,1호선,421,,,,,,
11328,솔샘,서울특별시 강북구 미아동 1353-20,,S117,솔샘역,1000,서울,127.0135351,37.6202664,113,우이신설선,,,,,,,
637,창신,서울특별시 종로구 창신동 20-8,서울특별시 종로구 지봉로 112,637,창신역,1000,서울,127.0153112,37.5793699,6,6호선,,,,,,,
70107,서대신,부산광역시 서구 서대신동2가 338,부산광역시 서구 대영로 1,107,서대신역,7000,부산,129.012058,35.1109121,71,1호선,,,,,,,
70840,망양,울산광역시 울주군 온양읍 망양리 484-1,울산광역시 울주군 온양읍 남창로 911,K129,망양역,7000,부산,129.2878511,35.456519,78,동해선,,,,,,,
70913,인제대,경상남도 김해시 삼정동 150-42,경상남도 김해시 김해대로 2515,113,인제대역,7000,부산,128.9017394,35.2281088,79,부산김해경전철,,,,,,,
70243,양산,경상남도 양산시 중부동 475-1,경상남도 양산시 강변로 441,243,양산역,7000,부산,129.0264355,35.3387738,72,2호선,,,,,,,
40119,월배,대구광역시 달서구 진천동 49-4,대구광역시 달서구 월배로 143,119,월배역,4000,대구,128.5305738,35.8162641,41,1호선,,,,,,,
40348,범물,대구광역시 수성구 범물동 1325,대구광역시 수성구 지범로 194,340,범물역,4000,대구,128.6400617,35.8208534,43,3호선,,,,,,,
40240,신매,대구광역시 수성구 매호동 815-5,대구광역시 수성구 달구벌대로 3180,240,신매역,4000,대구,128.7048884,35.8408719,42,2호선,,,,,,,
40220,계명대,대구광역시 달서구 신당동 1034-4,대구광역시 달서구 달구벌대로 1140,220,계명대역,4000,대구,128.4919576,35.8514767,42,2호선,,,,,,,
40329,팔달,대구광역시 북구 팔달동 76-3,대구광역시 북구 매천로 2길 43,321,팔달역,4000,대구,128.5467151,35.8978518,43,3호선,,,,,,,
636,동묘앞,서울특별시 종로구 창신동 263-2,서울특별시 종로구 지봉로 24,636,동묘앞역,1000,서울,127.0156713,37.5726026,6,6호선,199,,,,,,
254,용두,서울특별시 동대문구 용두동 47-1,서울특별시 동대문구 천호대로 129,211-3,용두역,1000,서울,127.0385474,37.5739644,2,2호선,,,,,,,
195,옥수,서울특별시 성동구 옥수동 168-1,서울특별시 성동구 동호로 21,K114,옥수역,1000,서울,127.0186724,37.5404742,104,경의중앙선,335,,,,,,
209,한양대,서울특별시 성동구 행당동 산 17,서울특별시 성동구 왕십리로 206,209,한양대역,1000,서울,127.0436383,37.5556316,2,2호선,,,,,,,
207,상왕십리,서울특별시 성동구 하왕십리동 946-14,서울특별시 성동구 왕십리로 374,207,상왕십리역,1000,서울,127.0294629,37.5643212,2,2호선,,,,,,,
541,마장,서울특별시 성동구 마장동 772,서울특별시 성동구 마장로 296,541,마장역,1000,서울,127.0429834,37.5661451,5,5호선,,,,,,,
539,행당,서울특별시 성동구 행당동 317-241,서울특별시 성동구 행당로 89,539,행당역,1000,서울,127.0296504,37.557412,5,5호선,,,,,,,
1512,압구정로데오,서울특별시 강남구 압구정동 495,서울특별시 강남구 압구정로 402,K212,압구정로데오역,1000,서울,127.040572,37.5273936,116,수인분당선,,,,,,,
1817,금곡,경기도 남양주시 금곡동 404-276,경기도 남양주시 금곡로 19번길 47,P127,금곡역,1000,서울,127.2076199,37.6373638,108,경춘선,,,,,,,
1310,덕소,경기도 남양주시 와부읍 덕소리 590-17,경기도 남양주시 와부읍 덕소로 56,K126,덕소역,1000,서울,127.2088138,37.5869169,104,경의중앙선,,,,,,,
726,어린이대공원,서울특별시 광진구 화양동 164-1,서울특별시 광진구 능동로 210,726,어린이대공원역,1000,서울,127.074609,37.5479134,7,7호선,,,,,,,
544,군자,서울특별시 광진구 능동 275-5,서울특별시 광진구 천호대로 550,544,군자역,1000,서울,127.0794155,37.5571934,5,5호선,725,,,,,,
423,충무로,서울특별시 중구 필동2가 16-2,서울특별시 중구 퇴계로 214,423,충무로역,1000,서울,126.994207,37.5612691,4,4호선,331,,,,,,
205,동대문역사문화공원,서울특별시 중구 을지로7가 112-3,서울특별시 중구 을지로 279,205,동대문역사문화공원역,1000,서울,127.0089225,37.5656726,2,2호선,"422,536",,,,,,
536,동대문역사문화공원,서울특별시 중구 광희동1가 235-6,서울특별시 중구 마른내로 162,536,동대문역사문화공원역,1000,서울,127.0056646,37.5646544,5,5호선,"205,422",,,,,,
129,종로5가,서울특별시 종로구 종로5가 82-1,서울특별시 종로구 종로 216,129,종로5가역,1000,서울,127.0019483,37.5709993,1,1호선,,,,,,,
11327,삼양사거리,서울특별시 강북구 미아동 745-142,,S116,삼양사거리역,1000,서울,127.0205069,37.6213406,113,우이신설선,,,,,,,
70106,대티,부산광역시 사하구 괴정동 317-1,부산광역시 사하구 낙동대로 141,106,대티역,7000,부산,128.9999137,35.1031523,71,1호선,,,,,,,
70841,덕하,울산광역시 울주군 청량읍 상남리 533-15,울산광역시 울주군 청량읍 덕하로 229,K130,덕하역,7000,부산,129.3031241,35.494007,78,동해선,,,,,,,
70914,김해시청,경상남도 김해시 부원동 559-1,경상남도 김해시 김해대로 2408,114,김해시청역,7000,부산,128.8904132,35.2271077,79,부산김해경전철,,,,,,,
40118,진천,대구광역시 달서구 진천동 608-4,대구광역시 달서구 월배로 76,118,진천역,4000,대구,128.5225769,35.8138152,41,1호선,,,,,,,
40349,용지,대구광역시 수성구 범물동 1287-2,대구광역시 수성구 범안로 83,341,용지역,4000,대구,128.646517,35.8182735,43,3호선,,,,,,,
40241,사월,대구광역시 수성구 신매동 8-2,대구광역시 수성구 달구벌대로 3290,241,사월역,4000,대구,128.7156226,35.8369763,42,2호선,,,,,,,
40219,강창,대구광역시 달서구 호산동 102-2,대구광역시 달서구 달구벌대로 1014,219,강창역,4000,대구,128.4791881,35.8530612,42,2호선,,,,,,,
40328,매천시장,대구광역시 북구 매천동 618-99,대구광역시 북구 매천로 18길 39,320,매천시장역,4000,대구,128.5457445,35.9044034,43,3호선,,,,,,,
635,신당,서울특별시 중구 흥인동 162-1,서울특별시 중구 다산로 260,635,신당역,1000,서울,127.0161834,37.5660717,6,6호선,206,,,,,,
252,신답,서울특별시 성동구 용답동 129-2,서울특별시 성동구 천호대로 232,211-2,신답역,1000,서울,127.0470955,37.5698004,2,2호선,,,,,,,
196,한남,서울특별시 용산구 한남동 399-7,서울특별시 용산구 독서당로 6길 12-13,K113,한남역,1000,서울,127.0090019,37.5293678,104,경의중앙선,,,,,,,
335,옥수,서울특별시 성동구 옥수동 168-1,서울특별시 성동구 동호로 21,335,옥수역,1000,서울,127.0173742,37.5416086,3,3호선,195,,,,,,
210,뚝섬,서울특별시 성동구 성수동1가 656-745,서울특별시 성동구 아차산로 18,210,뚝섬역,1000,서울,127.0474048,37.5472059,2,2호선,,,,,,,
206,신당,서울특별시 중구 신당동 99,서울특별시 중구 퇴계로 431-1,206,신당역,1000,서울,127.0194523,37.5656686,2,2호선,635,,,,,,
542,답십리,서울특별시 성동구 용답동 99,서울특별시 성동구 천호대로 300,542,답십리역,1000,서울,127.0523621,37.5670913,5,5호선,,,,,,,
538,신금호,서울특별시 성동구 금호동2가 223-1,서울특별시 성동구 금호로 154,538,신금호역,1000,서울,127.0208979,37.5544061,5,5호선,,,,,,,
1513,강남구청,서울특별시 강남구 삼성동 111-44,서울특별시 강남구 학동로 346,K213,강남구청역,1000,서울,127.0414041,37.5168484,116,수인분당선,730,,,,,,
1818,평내호평,경기도 남양주시 평내동 660,경기도 남양주시 경춘로 1375,P128,평내호평역,1000,서울,127.2445494,37.6532218,108,경춘선,,,,,,,
1309,도심,경기도 남양주시 와부읍 도곡리 1024-2,경기도 남양주시 와부읍 덕소로 237,K127,도심역,1000,서울,127.2227421,37.5796446,104,경의중앙선,,,,,,,
727,건대입구,서울특별시 광진구 화양동 6-3,서울특별시 광진구 능동로 110,727,건대입구역,1000,서울,127.0710966,37.5408717,7,7호선,212,,,,,,
545,아차산,서울특별시 광진구 능동 256-16,서울특별시 광진구 천호대로 657,545,아차산역,1000,서울,127.0896093,37.5520309,5,5호선,,,,,,,
543,장한평,서울특별시 동대문구 장안동 472-3,서울특별시 동대문구 천호대로 405,543,장한평역,1000,서울,127.0647056,37.5614737,5,5호선,,,,,,,
424,명동,서울특별시 중구 충무로2가 109-2,서울특별시 중구 퇴계로 126,424,명동역,1000,서울,126.9864651,37.5609721,4,4호선,,,,,,,
331,충무로,서울특별시 중구 필동2가 16-2,서울특별시 중구 퇴계로 214,331,충무로역,1000,서울,126.9947283,37.5609968,3,3호선,423,,,,,,
204,을지로4가,서울특별시 중구 을지로4가 267-1,서울특별시 중구 을지로 178,204,을지로4가역,1000,서울,126.9977332,37.5666212,2,2호선,535,,,,,,
537,청구,서울특별시 중구 신당동 295-2,서울특별시 중구 청구로 77,537,청구역,1000,서울,127.0138936,37.5602139,5,5호선,634,,,,,,
535,을지로4가,서울특별시 중구 주교동 191,서울특별시 중구 창경궁로 51,535,을지로4가역,1000,서울,126.9980778,37.5673828,5,5호선,204,,,,,,
130,종로3가,서울특별시 종로구 종로3가 10-5,서울특별시 종로구 종로 129,130,종로3가역,1000,서울,126.9921477,37.570436,1,1호선,"329,534",,,,,,
11326,삼양,서울특별시 강북구 미아동 791-4703,,S115,삼양역,1000,서울,127.0181637,37.6269221,113,우이신설선,,,,,,,
70105,괴정,부산광역시 사하구 괴정동 934-3,부산광역시 사하구 낙동대로 221,105,괴정역,7000,부산,128.9931912,35.1001522,71,1호선,,,,,,,
70842,개운포,울산광역시 남구 상개동 97-1,울산광역시 남구 산업로 133,K131,개운포역,7000,부산,129.3211541,35.507884,78,동해선,,,,,,,
70915,부원,경상남도 김해시 부원동 641,경상남도 김해시 김해대로 2350,115,부원역,7000,부산,128.8838993,35.2264798,79,부산김해경전철,,,,,,,
40117,대곡,대구광역시 달서구 대곡동 946,대구광역시 달서구 비슬로 2718,117,대곡역,4000,대구,128.5125709,35.8094867,41,1호선,,,,,,,
40242,정평,경상북도 경산시 정평동 144-3,경상북도 경산시 대학로 60,242,정평역,4000,대구,128.728651,35.8340742,42,2호선,,,,,,,
40218,대실,대구광역시 달성군 다사읍 죽곡리 242-2,대구광역시 달성군 다사읍 달구벌대로 888,218,대실역,4000,대구,128.4656013,35.8573347,42,2호선,,,,,,,
40327,매천,대구광역시 북구 매천동 669,대구광역시 북구 학정로 6,319,매천역,4000,대구,128.5434201,35.9126998,43,3호선,,,,,,,
634,청구,서울특별시 중구 신당동 295-2,서울특별시 중구 청구로 77,634,청구역,1000,서울,127.0137374,37.5601733,6,6호선,537,,,,,,
251,용답,서울특별시 성동구 용답동 127,서울특별시 성동구 용답길 86,211-1,용답역,1000,서울,127.0508534,37.5621786,2,2호선,,,,,,,
197,서빙고,서울특별시 용산구 서빙고동 241-98,서울특별시 용산구 서빙고로 238,K112,서빙고역,1000,서울,126.9883749,37.5196188,104,경의중앙선,,,,,,,
336,압구정,서울특별시 강남구 신사동 668,서울특별시 강남구 압구정로 172,336,압구정역,1000,서울,127.0285128,37.5263302,3,3호선,,,,,,,
334,금호,서울특별시 성동구 금호동4가 1470,서울특별시 성동구 동호로 104,334,금호역,1000,서울,127.0158006,37.5482794,3,3호선,,,,,,,
211,성수,서울특별시 성동구 성수동2가 300-1,서울특별시 성동구 아차산로 100,211,성수역,1000,서울,127.0559819,37.5445688,2,2호선,,,,,,,
1514,선정릉,서울특별시 강남구 삼성동 111-44,서울특별시 강남구 선릉로 580,K214,선정릉역,1000,서울,127.043642,37.5109245,116,수인분당선,927,,,,,,
730,강남구청,서울특별시 강남구 삼성동 111-44,서울특별시 강남구 학동로 346,730,강남구청역,1000,서울,127.0412886,37.5171878,7,7호선,1513,,,,,,
1819,천마산,경기도 남양주시 화도읍 묵현리 320-11,경기도 남양주시 화도읍 묵현로 25번길 37,P129,천마산역,1000,서울,127.2853933,37.6590109,108,경춘선,,,,,,,
